share_women,list_rank,reservation,female_leader,number_of_residents,per_capita_income_rupees,incorp_year,manufacturing_product_share,public_goods_number
.6147453,4392,0,0,1363645,23088.33,1861,.92,3
.6147764,4393,0,0,2026058,23440.43,1853,.92,0
.6148223,4394,0,1,1779227,22997.22,1894,.92,6
.6148567,4395,0,0,2621783,22409.38,1871,.92,1
.615032,4396,0,0,1549515,24909.06,1861,.92,1
.6150493,4397,0,0,1373074,24726.34,1865,.92,2
.6150811,4398,0,0,1181752,24935.72,1870,.92,1
.6150925,4399,0,0,1696518,22428.51,1870,.92,2
.6151589,4400,0,0,976934,22937.63,1888,.92,3
.615324,4401,0,1,1320215,23477.18,1884,.92,7
.6154126,4402,0,0,334110,22653.33,1895,.92,2
.6154386,4403,0,0,1670789,22351.76,1883,.92,1
.6154611,4404,0,1,1137524,22113.63,1878,.92,9
.6154734,4405,0,1,925620,22618.63,1887,.92,8
.6154855,4406,0,0,1819102,23653.81,1858,.92,3
.6155631,4407,0,0,1462344,24242.39,1890,.92,0
.6156431,4408,0,0,990320,21352.09,1860,.92,2
.6156628,4409,0,1,1939898,24181.05,1875,.92,7
.6157684,4410,0,0,866483,23538.48,1893,.92,3
.6158785,4411,0,0,1834331,21075.16,1857,.92,3
.6160333,4412,0,1,1505318,22007.04,1855,.92,7
.6161633,4413,0,1,1748957,22319.54,1880,.92,6
.6161972,4414,0,0,2195331,24083.11,1859,.92,3
.61633,4415,0,1,2566128,23684.94,1864,.92,8
.6164355,4416,0,1,717033,22568.12,1882,.92,5
.6166258,4417,0,0,684585,22324.56,1860,.92,2
.6168477,4418,0,0,866889,24682.66,1883,.92,4
.6168529,4419,0,1,1555994,19929.79,1874,.92,7
.6169831,4420,0,0,914684,22385.03,1878,.92,1
.6169931,4421,0,0,1286854,21591.62,1874,.92,1
.6170263,4422,0,0,2336463,22885.97,1863,.92,2
.6170896,4423,0,0,2441847,24221.98,1862,.92,4
.6171759,4424,0,1,1537763,22016.83,1867,.92,8
.617179,4425,0,1,1827732,22927.31,1860,.92,7
.6172855,4426,0,0,2379748,22255.62,1894,.92,0
.6172937,4427,0,0,665306,21300.9,1883,.92,0
.6173532,4428,0,0,901973,23238.89,1894,.92,1
.6174559,4429,0,0,2200169,22054.97,1872,.92,2
.6176087,4430,0,0,1201868,23276.44,1860,.92,2
.6180143,4431,0,0,1326988,21628.21,1863,.92,2
.618693,4432,0,0,1128815,20056.69,1877,.92,3
.6187927,4433,0,1,778894,22495.09,1876,.92,8
.6188624,4434,0,0,1429165,23671.69,1855,.92,0
.6189879,4435,0,0,1117735,20943.94,1866,.92,3
.6190345,4436,0,0,1886407,23182.05,1890,.92,0
.6191862,4437,0,0,1229395,20865.74,1892,.92,1
.6194067,4438,0,1,1671334,22476.27,1879,.92,6
.6194144,4439,0,1,1513758,21134.19,1872,.92,7
.6194929,4440,0,0,1740848,22030.87,1894,.92,2
.619584,4441,0,1,2167826,22730.79,1857,.92,8
.619711,4442,0,0,2133768,22092.62,1890,.92,3
.6202732,4443,0,0,2097939,22230.3,1878,.92,3
.6203457,4444,0,0,2034821,20558.62,1889,.92,2
.6204976,4445,0,1,2089333,21439.38,1861,.92,6
.6205777,4446,0,0,1865361,19097.44,1876,.92,1
.6206138,4447,0,0,1557522,20572.94,1850,.92,3
.6208153,4448,0,0,1221140,21571.24,1873,.92,2
.6210563,4449,0,0,1678059,21315,1855,.92,4
.6210846,4450,0,0,1201646,21629.94,1893,.92,2
.6211098,4451,0,0,1793242,20304.99,1862,.92,2
.6211306,4452,0,0,1687820,20316.38,1880,.92,1
.6212637,4453,0,0,226654,19140.04,1880,.92,1
.6213005,4454,0,0,2934482,19791.68,1893,.92,2
.6213307,4455,0,0,1581583,19774.43,1878,.92,3
.6213635,4456,0,0,2347361,21456.51,1868,.92,1
.6214921,4457,0,1,1783945,19299.38,1872,.92,9
.6215711,4458,0,0,1786400,19931.06,1866,.92,1
.6216086,4459,0,0,1431647,21189.33,1860,.92,1
.6216898,4460,0,0,1857053,18702.72,1874,.92,3
.6218406,4461,0,0,1252036,20093.74,1891,.92,1
.6219603,4462,0,1,935067,21133.77,1859,.92,6
.6221234,4463,0,0,1482655,20454.24,1870,.92,2
.6222715,4464,0,0,1648283,18961.51,1858,.92,2
.6224956,4465,0,0,941462,18128.21,1892,.92,0
.6225266,4466,0,0,2413815,19394.83,1857,.92,3
.6226801,4467,0,1,1598530,22204.52,1871,.92,6
.6226954,4468,0,0,2189095,18718.61,1850,.92,1
.6228259,4469,0,1,2206426,20743.55,1865,.92,9
.6229105,4470,0,0,2108768,20141.22,1867,.92,1
.6230519,4471,0,0,2231501,19801.39,1894,.92,2
.6231696,4472,0,0,1064675,20977.41,1855,.92,3
.6231707,4473,0,0,1297246,19296.87,1890,.92,3
.6232026,4474,0,1,1460635,19466.2,1868,.92,7
.6232328,4475,0,0,2662698,19460.6,1893,.92,1
.623244,4476,0,1,2169801,19243.54,1877,.92,7
.6233012,4477,0,0,751250,18888.82,1864,.92,3
.6233546,4478,0,1,1308304,19315.68,1850,.92,8
.6234728,4479,0,0,929459,20794.02,1868,.92,2
.6235371,4480,0,0,1795291,20080.99,1876,.92,1
.6235442,4481,0,1,1602327,18455.57,1866,.92,8
.6235608,4482,0,0,1674131,20897.13,1885,.92,3
.6235614,4483,0,0,1701907,18998.13,1881,.92,2
.623594,4484,0,0,1977736,21572.03,1858,.92,2
.623602,4485,0,0,1697324,19730.94,1857,.92,2
.6236583,4486,0,0,1846110,19821.78,1857,.92,2
.6239411,4487,0,0,1172162,19478.62,1894,.92,2
.6241246,4488,0,0,1624343,20925.42,1877,.92,2
.6244212,4489,0,1,39868,18783.38,1883,.92,7
.6247722,4490,0,0,1980213,18272.69,1876,.92,2
.6249477,4491,0,0,1107940,21299.42,1891,.92,2
.6249628,4492,0,0,1314002,19663.7,1881,.92,2
.6251298,4493,0,0,354017,19158.79,1883,.92,2
.625209,4494,0,0,1055929,19543.65,1861,.92,2
.6255102,4495,0,0,1730117,20591.09,1883,.92,2
.6256095,4496,0,0,1321413,19644.96,1853,.92,2
.6256258,4497,0,0,1828031,19697.35,1877,.92,4
.6256984,4498,0,1,1498781,19380.88,1868,.92,5
.6257001,4499,0,0,1266671,18826.61,1877,.92,2
.6257165,4500,0,0,1159468,17959.6,1863,.92,2
.6257362,4501,0,1,2050959,19150.08,1887,.92,7
.6258665,4502,0,0,1157934,19706.39,1880,.92,4
.6259099,4503,0,0,2341091,20880.7,1856,.92,4
.6263673,4504,0,0,1359384,18459.1,1855,.92,3
.6264084,4505,0,1,874229,18145.86,1892,.92,7
.6264165,4506,0,1,1669064,16605.54,1857,.92,7
.6264263,4507,0,0,1106234,17017.75,1890,.92,4
.6264934,4508,0,0,1521626,16527.06,1869,.92,3
.6265228,4509,0,1,1383401,19200.94,1858,.92,6
.6268138,4510,0,0,1567045,19360.81,1856,.92,2
.6269977,4511,0,1,1230003,19477.29,1885,.92,9
.6272365,4512,0,0,1086374,18817.48,1893,.92,1
.6272578,4513,0,0,2692621,17580.13,1868,.92,2
.6277274,4514,0,0,2156574,17559.01,1868,.92,2
.6279104,4515,0,0,1069862,19294.29,1885,.92,2
.6280315,4516,0,0,999438,18872,1857,.92,2
.6281651,4517,0,1,1741988,18376.36,1890,.92,7
.6282043,4518,0,0,1101011,18346.37,1882,.92,2
.6284409,4519,0,0,1317972,18778.76,1876,.92,2
.6285908,4520,0,0,2008441,18363.55,1889,.92,2
.6287293,4521,0,0,1560087,16285.82,1877,.92,3
.6288646,4522,0,0,2054235,17302.22,1867,.92,1
.6290935,4523,0,0,1060239,17727.02,1857,.92,2
.629132,4524,0,0,1068326,17562.32,1870,.92,3
.629162,4525,0,0,1162900,17882.79,1869,.92,2
.6292955,4526,0,1,945121,18265.97,1893,.92,7
.6292985,4527,0,0,902804,16220.26,1890,.92,3
.6293185,4528,0,0,1946047,18017.69,1887,.92,1
.6294498,4529,0,1,1174162,18802.75,1881,.92,8
.6295043,4530,0,1,2162762,17794.88,1860,.92,6
.6295654,4531,0,0,1369215,16644.77,1887,.92,3
.6297135,4532,0,1,1803195,16038.79,1870,.92,6
.6297734,4533,0,0,1722630,17419.68,1854,.92,2
.6300699,4534,0,0,1990336,18185.1,1892,.92,3
.6301904,4535,0,1,1707462,16800.45,1860,.92,6
.6302403,4536,0,0,1475115,16437.44,1880,.92,1
.6302412,4537,0,1,1245729,17904.26,1851,.92,7
.6302489,4538,0,1,1682629,16974.97,1887,.92,7
.6305084,4539,0,0,1680984,17604.82,1852,.92,4
.6305313,4540,0,0,859551,15742.74,1889,.92,3
.6306057,4541,0,1,1311176,15386.05,1890,.92,6
.6307865,4542,0,0,1374941,17862.59,1878,.92,2
.6308529,4543,0,0,1667545,17016.77,1864,.92,2
.6309344,4544,0,0,2448257,15787.57,1891,.92,3
.6310389,4545,0,0,1496073,16174.76,1865,.92,1
.6311952,4546,0,1,1754416,17427.22,1893,.92,6
.6314799,4547,0,0,1042021,15685.73,1892,.92,3
.6318795,4548,0,0,1519824,17270.69,1864,.92,2
.6319113,4549,0,0,1756548,17707.5,1866,.92,1
.6321141,4550,0,0,1081168,16886.39,1890,.92,2
.632195,4551,0,0,1487175,16263.98,1867,.92,1
.6322461,4552,0,1,797013,16116.37,1869,.92,6
.6324973,4553,0,0,1195349,16059.88,1870,.92,3
.6325572,4554,0,0,965580,17740.71,1872,.92,1
.6326346,4555,0,0,1465906,15267.67,1883,.92,1
.6328457,4556,0,0,1107617,14967.55,1880,.92,2
.6332221,4557,0,0,145275,15464.91,1865,.92,3
.6333207,4558,0,1,1708034,15728.64,1851,.92,5
.6333529,4559,0,1,1455538,17834.17,1866,.92,7
.6335151,4560,0,0,1186483,16590.02,1865,.92,1
.6336562,4561,0,0,1249891,14293.21,1877,.92,1
.6338193,4562,0,0,507812,16670.94,1857,.92,4
.6338452,4563,0,1,1946344,16431.78,1851,.92,7
.63407,4564,0,0,2047609,16493.55,1875,.92,3
.6342945,4565,0,0,1747510,14433.79,1872,.92,3
.6343448,4566,0,0,1991144,15399.39,1894,.92,4
.6343672,4567,0,1,581377,15459.61,1862,.92,6
.6343802,4568,0,0,2335282,16881.48,1857,.92,3
.6344596,4569,0,0,2228008,14861.75,1850,.92,2
.6345785,4570,0,0,1646967,16018.58,1886,.92,3
.6346008,4571,0,0,2004017,15129.84,1879,.92,0
.6346049,4572,0,0,1857905,14898.61,1856,.92,0
.634816,4573,0,0,514973,15099.04,1876,.92,1
.634822,4574,0,0,2693535,15569.14,1882,.92,3
.6348814,4575,0,0,2322208,14452.92,1883,.92,1
.6349525,4576,0,1,1281200,13856.07,1891,.92,7
.6350552,4577,0,1,1548467,16510.91,1880,.92,7
.6351067,4578,0,0,1598084,13800.15,1863,.92,2
.6354517,4579,0,0,827652,14804.55,1892,.92,2
.6355211,4580,0,0,2376863,16349.82,1892,.92,2
.6356158,4581,0,0,1402503,15458.3,1862,.92,2
.6356829,4582,0,0,1826046,17740.6,1870,.92,1
.6358656,4583,0,0,1823878,15798.83,1888,.92,2
.6359963,4584,0,0,1799684,14331.82,1853,.92,1
.6360283,4585,0,0,1434497,14491.72,1882,.92,2
.6361437,4586,0,1,915490,13307.26,1856,.92,6
.6363034,4587,0,0,1775689,15210,1871,.92,2
.6364344,4588,0,1,1573245,14192.09,1872,.92,8
.6366345,4589,0,0,855703,16746.72,1869,.92,2
.6367206,4590,0,0,2295081,16079.95,1879,.92,3
.6368363,4591,0,0,1211458,14273.29,1872,.92,3
.6368762,4592,0,0,1191678,13341.71,1880,.92,0
.6369011,4593,0,0,1340292,13732.77,1856,.92,2
.6369944,4594,0,0,1311342,13027.19,1868,.92,-1
.6372069,4595,0,0,2315330,14010.3,1885,.92,1
.6372573,4596,0,1,2059323,13942.11,1869,.92,8
.6373968,4597,0,0,2088955,14929.59,1894,.92,2
.6374115,4598,0,0,1009365,16507.13,1862,.92,2
.637583,4599,0,0,421224,13740.89,1864,.92,1
.6376799,4600,0,1,2225684,12281.69,1852,.92,7
.6379056,4601,0,0,1077342,12448.93,1892,.92,2
.6379654,4602,0,0,2099666,11698.1,1874,.92,2
.6380157,4603,0,0,1450933,13535.12,1854,.92,3
.638175,4604,0,0,1848745,12662.64,1884,.92,2
.6382055,4605,0,0,1633506,13656.67,1888,.92,3
.6382192,4606,0,0,1820372,14394.32,1859,.92,2
.6383531,4607,0,0,2494982,13415.34,1882,.92,4
.6385249,4608,0,1,2051908,13524.06,1850,.92,6
.6387708,4609,0,0,900147,12799.25,1862,.92,0
.6387713,4610,0,1,1576314,14507.63,1869,.92,7
.6388157,4611,0,0,1755894,15439.15,1889,.92,2
.6393515,4612,0,0,1192573,12766.99,1889,.92,1
.6395941,4613,0,1,2023616,12917.27,1860,.92,6
.639668,4614,0,1,1354112,13589.95,1861,.92,6
.6399438,4615,0,0,139223,16281.67,1892,.92,3
.6400433,4616,0,0,1589911,14570.57,1877,.92,1
.6402296,4617,0,0,1213862,12463.63,1864,.92,2
.6403219,4618,0,1,1683132,13541.02,1894,.92,5
.6403358,4619,0,0,669711,12422.81,1881,.92,2
.6403924,4620,0,0,1947640,13548.25,1876,.92,3
.6404218,4621,0,0,1283842,13306.98,1858,.92,2
.6404997,4622,0,0,1172847,12609.48,1866,.92,4
.6406938,4623,0,0,414569,12478.49,1889,.92,1
.6407506,4624,0,1,2186107,12556.26,1867,.92,9
.641228,4625,0,1,1424734,12113.77,1882,.92,6
.6417992,4626,0,0,1763044,13695.45,1863,.92,1
.6418998,4627,0,1,921200,12983.5,1858,.92,7
.642113,4628,0,0,1574987,12003.77,1870,.92,2
.6421146,4629,0,0,2449669,12562.67,1887,.92,3
.642169,4630,0,1,1784680,12776.74,1885,.92,7
.642204,4631,0,0,1396526,12207.46,1865,.92,3
.6422996,4632,0,0,1534493,13153.63,1891,.92,3
.6423851,4633,0,0,1661378,13402.23,1889,.92,2
.6425533,4634,0,0,1774961,12784.03,1854,.92,1
.6425688,4635,0,1,2242713,10816.34,1866,.92,8
.6426955,4636,0,1,1329961,12008.62,1867,.92,6
.6427678,4637,0,1,1847458,10485.88,1876,.92,6
.6428107,4638,0,0,1335554,12938.05,1888,.92,1
.642962,4639,0,0,2016100,13483.31,1858,.92,2
.6430902,4640,0,0,1525802,14194.06,1866,.92,3
.643336,4641,0,0,1999415,12478.32,1872,.92,2
.6434793,4642,0,1,1237043,12363.95,1880,.92,7
.6435258,4643,0,1,2214191,11499.21,1851,.92,8
.6435613,4644,0,0,1869908,13042.47,1869,.92,2
.6436121,4645,0,0,1959087,12483.3,1868,.92,1
.6437448,4646,0,0,1887742,12436.7,1874,.92,2
.643958,4647,0,0,1759827,11933.63,1854,.92,2
.6441762,4648,0,0,1286753,13263.24,1887,.92,3
.6442395,4649,0,1,1609445,11998.04,1857,.92,6
.6444736,4650,0,1,1740942,10907.52,1852,.92,6
.6446846,4651,0,0,1061791,11564.18,1894,.92,1
.6450646,4652,0,0,1838697,10119.54,1895,.92,1
.6455424,4653,0,1,2181667,9981.566,1868,.92,6
.6456549,4654,0,0,2198827,14341.29,1893,.92,2
.6458172,4655,0,0,768327,11662.81,1893,.92,1
.6458832,4656,0,0,1920170,10462.79,1870,.92,1
.6459206,4657,0,0,1683169,12517.28,1861,.92,0
.6461945,4658,0,0,2050274,12893.4,1874,.92,2
.6462722,4659,0,0,2053967,11390.23,1892,.92,2
.646337,4660,0,0,1329472,11050.94,1851,.92,1
.6464537,4661,0,0,1575227,10008.29,1857,.92,3
.6465364,4662,0,0,1062105,9659.513,1876,.92,2
.6465669,4663,0,0,2386275,11390.47,1869,.92,0
.6466006,4664,0,0,1609595,9813.985,1883,.92,1
.6466395,4665,0,0,841946,11929.44,1863,.92,0
.6467521,4666,0,0,1575933,10838.74,1878,.92,3
.6468238,4667,0,1,2224211,10155.37,1891,.92,8
.646937,4668,0,0,732316,10107.33,1866,.92,2
.6471103,4669,0,0,1657392,11273.45,1892,.92,3
.6471376,4670,0,0,1925413,10871.67,1880,.92,2
.6472429,4671,0,0,1606490,8575.342,1854,.92,1
.6472771,4672,0,0,1085600,10078.07,1882,.92,2
.647303,4673,0,1,1971217,10609.18,1863,.92,8
.647615,4674,0,0,1368376,9375.714,1871,.92,0
.6480328,4675,0,0,1418803,10601.39,1884,.92,2
.648334,4676,0,0,1932133,10795.98,1889,.92,3
.6484829,4677,0,0,1067324,8343.793,1874,.92,4
.6485988,4678,0,0,1381214,10198.82,1855,.92,1
.6491353,4679,0,0,1597287,9827.805,1857,.92,1
.649142,4680,0,0,2257240,10220.4,1871,.92,3
.6493632,4681,0,1,1291347,9917.546,1878,.92,7
.6495121,4682,0,1,1333483,9097.412,1873,.92,8
.6495775,4683,0,1,186855,10562.79,1853,.92,8
.6496325,4684,0,0,1141575,11645.02,1880,.92,1
.6496451,4685,0,1,2322888,11739.5,1883,.92,5
.6498653,4686,0,0,1435151,9621.793,1891,.92,-1
.6501565,4687,0,1,2009244,12364.36,1870,.92,5
.6503074,4688,0,0,1688262,10021.06,1857,.92,3
.6510662,4689,0,1,1431484,9333.551,1888,.92,7
.6510664,4690,0,0,1947029,9089.384,1886,.92,2
.6512442,4691,0,0,1622596,9418.458,1883,.92,3
.6512679,4692,0,0,1530693,7971.61,1875,.92,2
.6512823,4693,0,0,2030256,10241.77,1863,.92,1
.651379,4694,0,1,1238264,9948.597,1893,.92,6
.6513904,4695,0,0,1560926,10427.97,1874,.92,0
.6516414,4696,0,0,1113967,7583.646,1884,.92,3
.6516978,4697,0,0,903693,12260.43,1890,.92,2
.6519544,4698,0,1,1050507,10112.77,1866,.92,7
.6523032,4699,0,1,1460402,8089.042,1874,.92,6
.6525207,4700,0,0,1790168,9772.917,1868,.92,2
.6526953,4701,0,0,2316043,8510.324,1859,.92,3
.6532214,4702,0,0,984885,8179.333,1861,.92,3
.6532542,4703,0,0,1256560,9663.878,1887,.92,1
.6532624,4704,0,1,1572274,8773.246,1870,.92,7
.6537418,4705,0,0,1143970,10394.03,1867,.92,3
.6538581,4706,0,1,1588530,10489.78,1894,.92,6
.6540663,4707,0,0,2137149,8201.728,1866,.92,0
.6541791,4708,0,0,1308495,8472.219,1877,.92,0
.6542861,4709,0,0,1047904,10157.65,1857,.92,2
.6543939,4710,0,0,1711926,7493.745,1878,.92,1
.6545355,4711,0,0,2087508,7024.553,1861,.92,1
.6545801,4712,0,1,1062443,8371.555,1883,.92,8
.6549817,4713,0,1,1355852,8307.269,1852,.92,7
.6551586,4714,0,0,2225685,9581.273,1861,.92,3
.6552691,4715,0,0,2175174,8266.265,1874,.92,1
.6557894,4716,0,0,1301033,9042.82,1881,.92,0
.6559334,4717,0,0,1877424,7834.181,1881,.92,4
.6563613,4718,0,1,1829343,8177.975,1856,.92,7
.6563664,4719,0,0,1187108,7273.936,1854,.92,2
.6567114,4720,0,0,1609345,8935.194,1877,.92,4
.6567589,4721,0,1,1312453,9026.98,1870,.92,7
.6568794,4722,0,0,1957406,8854.488,1869,.92,1
.6569541,4723,0,0,496259,9569.967,1885,.92,1
.6569703,4724,0,1,2515175,8000.927,1886,.92,8
.6569763,4725,0,0,1045791,8052.403,1878,.92,2
.6571248,4726,0,0,2151410,6549.889,1894,.92,3
.6574243,4727,0,0,1893925,7594.965,1885,.92,3
.6575152,4728,0,0,1800489,8100.951,1883,.92,1
.6576651,4729,0,0,1814342,8238.643,1855,.92,4
.6582824,4730,0,0,703327,8068.97,1873,.92,2
.6584449,4731,0,0,1483201,8432.756,1883,.92,2
.6590885,4732,0,1,665393,9134.978,1859,.92,7
.6594005,4733,0,0,1378935,8720.099,1892,.92,1
.659772,4734,0,0,1492102,8939.154,1867,.92,2
.6600264,4735,0,0,1264502,7114.419,1895,.92,2
.66018,4736,0,0,1336408,6484.744,1873,.92,2
.6605036,4737,0,0,1428048,7949.952,1851,.92,4
.6605043,4738,0,0,1225673,7600.1,1869,.92,3
.6606456,4739,0,0,74106,8039.184,1894,.92,2
.6607196,4740,0,0,840067,8035.104,1859,.92,4
.6610178,4741,0,0,1491930,10805.16,1892,.92,2
.6610224,4742,0,0,1515596,8518.393,1865,.92,1
.6612327,4743,0,1,1754368,7754.024,1868,.92,7
.6616387,4744,0,0,1512282,7683.823,1855,.92,2
.6616394,4745,0,0,2334140,8011.508,1887,.92,1
.6616457,4746,0,0,1218673,8328.85,1872,.92,2
.6621628,4747,0,0,1585164,6185.162,1876,.92,2
.6622082,4748,0,0,901178,9259.017,1892,.92,1
.6624143,4749,0,0,806872,6254.439,1864,.92,3
.6625445,4750,0,0,2018530,9162.781,1868,.92,1
.6626202,4751,0,0,715681,7755.418,1891,.92,3
.6626247,4752,0,0,1546814,7831.579,1851,.92,2
.662676,4753,0,0,1957215,7721.945,1885,.92,1
.663617,4754,0,0,911155,5727.428,1853,.92,2
.6637117,4755,0,1,1709915,7580.392,1852,.92,8
.6638837,4756,0,0,1284632,5834.432,1853,.92,3
.6639093,4757,0,0,912772,5869.195,1851,.92,1
.6640202,4758,0,0,1508708,6111.015,1851,.92,1
.6642594,4759,0,0,1659359,3984.907,1875,.92,3
.6643293,4760,0,0,1711909,5674.507,1892,.92,1
.6645931,4761,0,1,1548693,6502.069,1851,.92,6
.6647545,4762,0,0,2096296,7171.844,1852,.92,4
.6648037,4763,0,0,300419,6939.496,1869,.92,1
.6649148,4764,0,0,536282,6351.341,1856,.92,2
.6651914,4765,0,1,904338,7577.38,1852,.92,8
.6652133,4766,0,0,1653341,7156.24,1853,.92,2
.6652354,4767,0,0,1479415,4917.727,1865,.92,3
.6654505,4768,0,0,2304839,5478.994,1887,.92,2
.6663722,4769,0,1,2111875,5844.321,1869,.92,5
.6665462,4770,0,1,1436947,5663.065,1888,.92,7
.6666086,4771,0,0,2019011,5781.728,1857,.92,2
.6667156,4772,0,0,842520,5534.67,1854,.92,2
.6671299,4773,0,0,1277247,8233.365,1879,.92,2
.6672353,4774,0,1,1232421,5431.008,1860,.92,9
.6672757,4775,0,1,1446578,6226.458,1890,.92,7
.6675854,4776,0,0,684515,5893.364,1866,.92,3
.6677572,4777,0,0,1738500,5409.896,1863,.92,4
.6677936,4778,0,0,829788,6201.211,1861,.92,3
.6679878,4779,0,1,980233,6226.782,1886,.92,6
.6679993,4780,0,0,1185345,6162.026,1854,.92,2
.6683201,4781,0,0,1715259,5351.648,1869,.92,3
.6684867,4782,0,0,2101894,7921.875,1868,.92,2
.6687385,4783,0,0,1786136,5052.06,1885,.92,3
.6687982,4784,0,1,1623233,5439.66,1871,.92,5
.6689121,4785,0,1,1767553,6020.019,1873,.92,7
.6690744,4786,0,0,1470720,5537.689,1857,.92,2
.6692508,4787,0,0,1226622,3560.517,1861,.92,3
.6692513,4788,0,0,779489,6421.107,1861,.92,2
.6692608,4789,0,0,1018911,4922.352,1863,.92,1
.6695804,4790,0,1,907682,6554.766,1858,.92,6
.6696839,4791,0,0,1710814,7322.97,1868,.92,1
.6704693,4792,0,0,890807,4423.357,1875,.92,0
.6708266,4793,0,0,933128,6647.569,1873,.92,1
.6710266,4794,0,0,1216190,4964.959,1880,.92,3
.6710829,4795,0,0,829948,5077.01,1875,.92,3
.67118,4796,0,0,2060127,5070.764,1860,.92,2
.6713534,4797,0,0,244898,4049.324,1858,.92,3
.6714972,4798,0,1,2142871,5177.177,1877,.92,9
.6715492,4799,0,0,345510,6122.304,1856,.92,3
.6716209,4800,0,0,707235,4549.962,1876,.92,3
.6721743,4801,0,1,690258,3095.156,1868,.92,7
.6724096,4802,0,1,1018114,3716.257,1882,.92,5
.6726175,4803,0,0,730414,4636.044,1884,.92,1
.6726745,4804,0,0,1132938,3641.401,1894,.92,1
.6728439,4805,0,0,830727,3449.597,1885,.92,3
.6732816,4806,0,0,928766,6200.533,1851,.92,2
.6733137,4807,0,0,1199425,3997.851,1876,.92,3
.6737182,4808,0,0,1697122,5683.319,1859,.92,1
.6737845,4809,0,0,1340777,4735.076,1874,.92,1
.6745924,4810,0,0,948906,4224.674,1866,.92,1
.6748254,4811,0,0,2214673,3684.113,1894,.92,0
.6753324,4812,0,0,1369900,2900.422,1865,.92,2
.6755149,4813,0,0,1329702,4907.814,1870,.92,3
.675527,4814,0,0,1013884,4085.542,1878,.92,3
.6755914,4815,0,0,1250141,4157.392,1875,.92,3
.6756054,4816,0,0,1796104,4924.483,1858,.92,0
.6756828,4817,0,0,781151,4322.269,1875,.92,3
.6759046,4818,0,0,845623,4325.79,1870,.92,3
.675907,4819,0,1,2318520,1882.097,1884,.92,6
.6759728,4820,0,0,2356781,2069.304,1855,.92,2
.6761186,4821,0,1,2502329,1863.762,1890,.92,8
.6772235,4822,0,0,555449,4086.159,1878,.92,3
.6775922,4823,0,0,1127759,3061.301,1885,.92,2
.6777604,4824,0,0,2199923,3692.173,1853,.92,1
.6780506,4825,0,0,1356280,3631.99,1887,.92,2
.678192,4826,0,1,308654,4064.299,1882,.92,7
.6784317,4827,0,0,1333597,4262.934,1854,.92,1
.6789938,4828,0,0,1945353,1956.304,1864,.92,1
.6795493,4829,0,0,1586801,3776.618,1889,.92,2
.6801578,4830,0,0,1227076,5269.008,1851,.92,2
.6805389,4831,0,0,1535754,3955.22,1894,.92,1
.6805842,4832,0,0,1278315,2811.585,1873,.92,1
.6807828,4833,0,0,1686593,2633.902,1871,.92,3
.68122,4834,0,0,1997424,1571.318,1878,.92,3
.6813208,4835,0,0,1548694,4946.722,1879,.92,4
.6816778,4836,0,0,2399298,3092.907,1866,.92,3
.6818631,4837,0,0,1425862,2626.467,1888,.92,1
.681957,4838,0,0,1531376,2227.425,1865,.92,3
.6826349,4839,0,1,1831336,1293.078,1851,.92,6
.682787,4840,0,1,1583890,3294.129,1865,.92,8
.6828671,4841,0,0,1179859,1550.133,1851,.92,1
.6841394,4842,0,1,1339439,4174.492,1873,.92,7
.6845265,4843,0,1,1884638,1431.899,1894,.92,8
.6849475,4844,0,0,2473709,2476.407,1866,.92,1
.6851978,4845,0,1,899223,3528.975,1888,.92,6
.6855232,4846,0,0,2016856,3450.963,1883,.92,2
.6858304,4847,0,0,1226529,2407.853,1887,.92,1
.6861144,4848,0,0,1218956,2835.868,1865,.92,3
.6863459,4849,0,0,1892034,1982.554,1853,.92,1
.6871976,4850,0,1,1181013,1231.562,1854,.92,7
.6873158,4851,0,0,1784883,1677.882,1852,.92,3
.6876237,4852,0,1,1206327,2247.929,1856,.92,7
.6878217,4853,0,0,437245,3963.747,1882,.92,2
.6878868,4854,0,0,1094892,746.6323,1892,.92,2
.6879868,4855,0,0,1382534,864.2133,1871,.92,2
.688391,4856,0,0,1208177,1819.591,1858,.92,3
.6886121,4857,0,0,1577945,3141.776,1891,.92,2
.6890182,4858,0,0,1466555,1541.234,1857,.92,2
.689086,4859,0,0,1620406,1927.313,1857,.92,2
.6898586,4860,0,0,1749938,3094.707,1873,.92,3
.6898805,4861,0,0,2413780,-537.8568,1891,.92,0
.6900367,4862,0,0,1124625,1293.991,1882,.92,2
.6900555,4863,0,0,1660432,1699.529,1866,.92,2
.6916159,4864,0,0,1769896,1638.926,1894,.92,1
.6916569,4865,0,1,1109684,2871.845,1865,.92,7
.6916644,4866,0,0,1498032,2582.59,1863,.92,2
.6918507,4867,0,1,2133646,2206.18,1892,.92,8
.6923172,4868,0,0,1251872,1091.053,1872,.92,-1
.6930369,4869,0,1,1680309,2996.736,1894,.92,7
.6941513,4870,0,0,1698355,2020.716,1890,.92,2
.6943089,4871,0,0,2020826,337.6808,1859,.92,0
.6951106,4872,0,0,1211758,1155.707,1862,.92,2
.6953203,4873,0,0,1107038,2441.81,1895,.92,0
.6965,4874,0,1,1706571,1125.877,1850,.92,8
.6967407,4875,0,0,1719435,-969.8375,1865,.92,1
.6969447,4876,0,0,1647918,1578.485,1859,.92,3
