"","year","hh_id","ev_purchase_year","electricity_use","treat","post"
"11963",2012,1088,NA,384.1292,0,0
"11964",2013,1088,NA,-159.4291,0,1
"11965",2014,1088,NA,15.03711,0,1
"11966",2015,1088,NA,-458.3772,0,1
"11967",2016,1088,NA,-1148.859,0,1
"11968",2017,1088,NA,-817.7356,0,1
"11969",2007,1089,NA,953.8855,0,0
"11970",2008,1089,NA,980.8048,0,0
"11971",2009,1089,NA,1230.377,0,0
"11972",2010,1089,NA,780.302,0,0
"11973",2011,1089,NA,114.4254,0,0
"11974",2012,1089,NA,400.6179,0,0
"11975",2013,1089,NA,-242.7518,0,1
"11976",2014,1089,NA,-70.16406,0,1
"11977",2015,1089,NA,-513.7874,0,1
"11978",2016,1089,NA,-1013.21,0,1
"11979",2017,1089,NA,-823.6128,0,1
"11980",2007,1090,NA,989.9569,0,0
"11981",2008,1090,NA,551.5143,0,0
"11982",2009,1090,NA,1035.276,0,0
"11983",2010,1090,NA,810.5532,0,0
"11984",2011,1090,NA,-43.12231,0,0
"11985",2012,1090,NA,405.6401,0,0
"11986",2013,1090,NA,-381.6923,0,1
"11987",2014,1090,NA,-281.064,0,1
"11988",2015,1090,NA,-503.6816,0,1
"11989",2016,1090,NA,-1174.034,0,1
"11990",2017,1090,NA,-969.7148,0,1
"11991",2007,1091,NA,1158.174,0,0
"11992",2008,1091,NA,730.3359,0,0
"11993",2009,1091,NA,978.2938,0,0
"11994",2010,1091,NA,831.5537,0,0
"11995",2011,1091,NA,109.6691,0,0
"11996",2012,1091,NA,221.6086,0,0
"11997",2013,1091,NA,-505.1188,0,1
"11998",2014,1091,NA,-126.2002,0,1
"11999",2015,1091,NA,-589.6993,0,1
"12000",2016,1091,NA,-1274.013,0,1
"12001",2017,1091,NA,-1039.955,0,1
"12002",2007,1092,NA,1083.662,0,0
"12003",2008,1092,NA,773.8185,0,0
"12004",2009,1092,NA,1279.732,0,0
"12005",2010,1092,NA,813.3059,0,0
"12006",2011,1092,NA,152.5334,0,0
"12007",2012,1092,NA,370.8442,0,0
"12008",2013,1092,NA,-231.1456,0,1
"12009",2014,1092,NA,-159.0671,0,1
"12010",2015,1092,NA,-524.9542,0,1
"12011",2016,1092,NA,-1202.344,0,1
"12012",2017,1092,NA,-999.9652,0,1
"12013",2007,1093,NA,825.9279,0,0
"12014",2008,1093,NA,898.043,0,0
"12015",2009,1093,NA,1118.896,0,0
"12016",2010,1093,NA,711.3488,0,0
"12017",2011,1093,NA,-38.3186,0,0
"12018",2012,1093,NA,366.3821,0,0
"12019",2013,1093,NA,-331.9673,0,1
"12020",2014,1093,NA,-299.2184,0,1
"12021",2015,1093,NA,-605.4869,0,1
"12022",2016,1093,NA,-1183.088,0,1
"12023",2017,1093,NA,-931.5994,0,1
"12024",2007,1094,NA,922.679,0,0
"12025",2008,1094,NA,710.5273,0,0
"12026",2009,1094,NA,1227.986,0,0
"12027",2010,1094,NA,813.3818,0,0
"12028",2011,1094,NA,156.1658,0,0
"12029",2012,1094,NA,387.4902,0,0
"12030",2013,1094,NA,-340.0765,0,1
"12031",2014,1094,NA,-179.8486,0,1
"12032",2015,1094,NA,-491.8542,0,1
"12033",2016,1094,NA,-972.1353,0,1
"12034",2017,1094,NA,-826.3618,0,1
"12035",2007,1095,NA,930.1042,0,0
"12036",2008,1095,NA,925.0715,0,0
"12037",2009,1095,NA,1221.951,0,0
"12038",2010,1095,NA,859.0474,0,0
"12039",2011,1095,NA,37.823,0,0
"12040",2012,1095,NA,402.6663,0,0
"12041",2013,1095,NA,-318.0503,0,1
"12042",2014,1095,NA,-199.6848,0,1
"12043",2015,1095,NA,-426.8762,0,1
"12044",2016,1095,NA,-1364.31,0,1
"12045",2017,1095,NA,-894.3503,0,1
"12046",2007,1096,NA,1064.743,0,0
"12047",2008,1096,NA,719.9985,0,0
"12048",2009,1096,NA,1135.792,0,0
"12049",2010,1096,NA,773.4684,0,0
"12050",2011,1096,NA,135.71,0,0
"12051",2012,1096,NA,299.7673,0,0
"12052",2013,1096,NA,-329.187,0,1
"12053",2014,1096,NA,-79.4248,0,1
"12054",2015,1096,NA,-719.5923,0,1
"12055",2016,1096,NA,-1004.755,0,1
"12056",2017,1096,NA,-1088.523,0,1
"12057",2007,1097,NA,908.2249,0,0
"12058",2008,1097,NA,767.7284,0,0
"12059",2009,1097,NA,1141.793,0,0
"12060",2010,1097,NA,782.7872,0,0
"12061",2011,1097,NA,-21.19458,0,0
"12062",2012,1097,NA,510.6702,0,0
"12063",2013,1097,NA,-349.9269,0,1
"12064",2014,1097,NA,-205.5667,0,1
"12065",2015,1097,NA,-508.0713,0,1
"12066",2016,1097,NA,-1098.019,0,1
"12067",2017,1097,NA,-1075.685,0,1
"12068",2007,1098,NA,969.9686,0,0
"12069",2008,1098,NA,780.0198,0,0
"12070",2009,1098,NA,1195.016,0,0
"12071",2010,1098,NA,732.1407,0,0
"12072",2011,1098,NA,41.79553,0,0
"12073",2012,1098,NA,495.561,0,0
"12074",2013,1098,NA,-234.5446,0,1
"12075",2014,1098,NA,-40.09473,0,1
"12076",2015,1098,NA,-484.0942,0,1
"12077",2016,1098,NA,-927.9912,0,1
"12078",2017,1098,NA,-965.1903,0,1
"12079",2007,1099,NA,956.3169,0,0
"12080",2008,1099,NA,833.462,0,0
"12081",2009,1099,NA,1277.706,0,0
"12082",2010,1099,NA,974.0396,0,0
"12083",2011,1099,NA,25.85693,0,0
"12084",2012,1099,NA,386.9158,0,0
"12085",2013,1099,NA,-285.5919,0,1
"12086",2014,1099,NA,-190.9063,0,1
"12087",2015,1099,NA,-422.6082,0,1
"12088",2016,1099,NA,-1002.462,0,1
"12089",2017,1099,NA,-1026.936,0,1
"12090",2007,1700,2013,1430.015,1,0
"12091",2008,1700,2013,1611.138,1,0
"12092",2009,1700,2013,1794.082,1,0
"12093",2010,1700,2013,1540.736,1,0
"12094",2011,1700,2013,461.5475,1,0
"12095",2012,1700,2013,1154.461,1,0
"12096",2013,1700,2013,1986.4,1,1
"12097",2014,1700,2013,2128.589,1,1
"12098",2015,1700,2013,1930.288,1,1
"12099",2016,1700,2013,1280.596,1,1
"12100",2017,1700,2013,1787.272,1,1
"12101",2007,1701,2013,1621.639,1,0
"12102",2008,1701,2013,1205.016,1,0
"12103",2009,1701,2013,1734.575,1,0
"12104",2010,1701,2013,1655.751,1,0
"12105",2011,1701,2013,566.5718,1,0
"12106",2012,1701,2013,1111.869,1,0
"12107",2013,1701,2013,1866.725,1,1
"12108",2014,1701,2013,2350.912,1,1
"12109",2015,1701,2013,1809.043,1,1
"12110",2016,1701,2013,1399.006,1,1
"12111",2017,1701,2013,1719.559,1,1
"12112",2007,1702,2013,1572.955,1,0
"12113",2008,1702,2013,1368.297,1,0
"12114",2009,1702,2013,1901.357,1,0
"12115",2010,1702,2013,1528.537,1,0
"12116",2011,1702,2013,884.812,1,0
"12117",2012,1702,2013,1236.231,1,0
"12118",2013,1702,2013,1721.618,1,1
"12119",2014,1702,2013,2086.781,1,1
"12120",2015,1702,2013,1849.048,1,1
"12121",2016,1702,2013,1226.26,1,1
"12122",2017,1702,2013,1710.333,1,1
"12123",2007,1703,2013,1439.727,1,0
"12124",2008,1703,2013,1567.2,1,0
"12125",2009,1703,2013,1732.175,1,0
"12126",2010,1703,2013,1556.025,1,0
"12127",2011,1703,2013,657.873,1,0
"12128",2012,1703,2013,1198.471,1,0
"12129",2013,1703,2013,1705.028,1,1
"12130",2014,1703,2013,2252.488,1,1
"12131",2015,1703,2013,1965.672,1,1
"12132",2016,1703,2013,1298.505,1,1
"12133",2017,1703,2013,1620.483,1,1
"12134",2007,1704,2013,1533.86,1,0
"12135",2008,1704,2013,1313.848,1,0
"12136",2009,1704,2013,2018.216,1,0
"12137",2010,1704,2013,1458.526,1,0
"12138",2011,1704,2013,402.6016,1,0
"12139",2012,1704,2013,997.6704,1,0
"12140",2013,1704,2013,1460.993,1,1
"12141",2014,1704,2013,1910.656,1,1
"12142",2015,1704,2013,2091.479,1,1
"12143",2016,1704,2013,1190.229,1,1
"12144",2017,1704,2013,1681.847,1,1
"12145",2007,1705,2013,1612.383,1,0
"12146",2008,1705,2013,1294.528,1,0
"12147",2009,1705,2013,1743.865,1,0
"12148",2010,1705,2013,1675.372,1,0
"12149",2011,1705,2013,386.8779,1,0
"12150",2012,1705,2013,1308.281,1,0
"12151",2013,1705,2013,1937.843,1,1
"12152",2014,1705,2013,2236.078,1,1
"12153",2015,1705,2013,1990.458,1,1
"12154",2016,1705,2013,1375.134,1,1
"12155",2017,1705,2013,1695.684,1,1
"12156",2007,1706,2013,1805.609,1,0
"12157",2008,1706,2013,1581.495,1,0
"12158",2009,1706,2013,1939.739,1,0
"12159",2010,1706,2013,1582.601,1,0
"12160",2011,1706,2013,339.8115,1,0
"12161",2012,1706,2013,1134.955,1,0
"12162",2013,1706,2013,1697.191,1,1
"12163",2014,1706,2013,2149.87,1,1
"12164",2015,1706,2013,1927.927,1,1
"12165",2016,1706,2013,1383.765,1,1
"12166",2017,1706,2013,1562.865,1,1
"12167",2007,1707,2013,1842.695,1,0
"12168",2008,1707,2013,1200.78,1,0
"12169",2009,1707,2013,2032.743,1,0
"12170",2010,1707,2013,1574.448,1,0
"12171",2011,1707,2013,573.9053,1,0
"12172",2012,1707,2013,1252.184,1,0
"12173",2013,1707,2013,1690.635,1,1
"12174",2014,1707,2013,2211.325,1,1
"12175",2015,1707,2013,1961.884,1,1
"12176",2016,1707,2013,1192.747,1,1
"12177",2017,1707,2013,1685.874,1,1
"12178",2007,1708,2013,1302.464,1,0
"12179",2008,1708,2013,1644.473,1,0
"12180",2009,1708,2013,1970.341,1,0
"12181",2010,1708,2013,1606.8,1,0
"12182",2011,1708,2013,561.6926,1,0
"12183",2012,1708,2013,1114.998,1,0
"12184",2013,1708,2013,1677.54,1,1
"12185",2014,1708,2013,1983.811,1,1
"12186",2015,1708,2013,2002.198,1,1
"12187",2016,1708,2013,1534.341,1,1
"12188",2017,1708,2013,1538.139,1,1
"12189",2007,1709,2013,1531.232,1,0
"12190",2008,1709,2013,1403.353,1,0
"12191",2009,1709,2013,1842.46,1,0
"12192",2010,1709,2013,1613.945,1,0
"12193",2011,1709,2013,603.7693,1,0
"12194",2012,1709,2013,1245.342,1,0
"12195",2013,1709,2013,1798.831,1,1
"12196",2014,1709,2013,2308.382,1,1
"12197",2015,1709,2013,2126.679,1,1
"12198",2016,1709,2013,1580.849,1,1
"12199",2017,1709,2013,1737.813,1,1
"12200",2007,1710,2013,1469.959,1,0
"12201",2008,1710,2013,1487.147,1,0
"12202",2009,1710,2013,2041.249,1,0
"12203",2010,1710,2013,1283.844,1,0
"12204",2011,1710,2013,434.8074,1,0
"12205",2012,1710,2013,1028.208,1,0
"12206",2013,1710,2013,1794.235,1,1
"12207",2014,1710,2013,1907.904,1,1
"12208",2015,1710,2013,1862.333,1,1
"12209",2016,1710,2013,1289.035,1,1
"12210",2017,1710,2013,1805.416,1,1
"12211",2007,1711,2013,1454.751,1,0
"12212",2008,1711,2013,1316.999,1,0
"12213",2009,1711,2013,1917.258,1,0
"12214",2010,1711,2013,1576.979,1,0
"12215",2011,1711,2013,379.9037,1,0
"12216",2012,1711,2013,1513.387,1,0
"12217",2013,1711,2013,1775.457,1,1
"12218",2014,1711,2013,2242.891,1,1
"12219",2015,1711,2013,1936.625,1,1
"12220",2016,1711,2013,1261.973,1,1
"12221",2017,1711,2013,1685.901,1,1
"12222",2007,1712,2013,1584.318,1,0
"12223",2008,1712,2013,1240.117,1,0
"12224",2009,1712,2013,2075.934,1,0
"12225",2010,1712,2013,1682.294,1,0
"12226",2011,1712,2013,608.6677,1,0
"12227",2012,1712,2013,1254.381,1,0
"12228",2013,1712,2013,1452.946,1,1
"12229",2014,1712,2013,2132.09,1,1
"12230",2015,1712,2013,1933.405,1,1
"12231",2016,1712,2013,1280.211,1,1
"12232",2017,1712,2013,1761.514,1,1
"12233",2007,1713,2013,1636.159,1,0
"12234",2008,1713,2013,1266.998,1,0
"12235",2009,1713,2013,1902.235,1,0
"12236",2010,1713,2013,1515.209,1,0
"12237",2011,1713,2013,360.7616,1,0
"12238",2012,1713,2013,1124.763,1,0
"12239",2013,1713,2013,1614.275,1,1
"12240",2014,1713,2013,2337.753,1,1
"12241",2015,1713,2013,2035.888,1,1
"12242",2016,1713,2013,1320.196,1,1
"12243",2017,1713,2013,1938.425,1,1
"12244",2007,1714,2013,1654.372,1,0
"12245",2008,1714,2013,1463.078,1,0
"12246",2009,1714,2013,1895.254,1,0
"12247",2010,1714,2013,1706.051,1,0
"12248",2011,1714,2013,468.583,1,0
"12249",2012,1714,2013,1252.762,1,0
"12250",2013,1714,2013,1531.283,1,1
"12251",2014,1714,2013,2251.381,1,1
"12252",2015,1714,2013,1839.453,1,1
"12253",2016,1714,2013,1334.92,1,1
"12254",2017,1714,2013,1638.378,1,1
"12255",2007,1715,2013,1658.966,1,0
"12256",2008,1715,2013,1734.571,1,0
"12257",2009,1715,2013,1824.851,1,0
"12258",2010,1715,2013,1464.326,1,0
"12259",2011,1715,2013,669.7966,1,0
"12260",2012,1715,2013,1114.105,1,0
"12261",2013,1715,2013,1688.907,1,1
"12262",2014,1715,2013,2028.964,1,1
"12263",2015,1715,2013,1839.479,1,1
"12264",2016,1715,2013,1261.217,1,1
"12265",2017,1715,2013,1928.187,1,1
"12266",2007,1716,2013,1263.113,1,0
"12267",2008,1716,2013,1445.496,1,0
"12268",2009,1716,2013,1738.212,1,0
"12269",2010,1716,2013,1644.012,1,0
"12270",2011,1716,2013,719.8892,1,0
"12271",2012,1716,2013,1232.81,1,0
"12272",2013,1716,2013,1720.171,1,1
"12273",2014,1716,2013,2262.499,1,1
"12274",2015,1716,2013,1828.13,1,1
"12275",2016,1716,2013,1327.509,1,1
"12276",2017,1716,2013,1525.351,1,1
"12277",2007,1717,2013,1181.187,1,0
"12278",2008,1717,2013,1374.776,1,0
"12279",2009,1717,2013,1901.77,1,0
"12280",2010,1717,2013,1470.837,1,0
"12281",2011,1717,2013,637.9158,1,0
"12282",2012,1717,2013,1106.361,1,0
"12283",2013,1717,2013,1744.493,1,1
"12284",2014,1717,2013,2255.848,1,1
"12285",2015,1717,2013,1868.945,1,1
"12286",2016,1717,2013,1466.912,1,1
"12287",2017,1717,2013,1631.704,1,1
"12288",2007,1718,2013,1305.995,1,0
"12289",2008,1718,2013,1291.969,1,0
"12290",2009,1718,2013,1743.147,1,0
"12291",2010,1718,2013,1675.632,1,0
"12292",2011,1718,2013,471.0032,1,0
"12293",2012,1718,2013,1471.949,1,0
"12294",2013,1718,2013,1821.98,1,1
"12295",2014,1718,2013,2240.735,1,1
"12296",2015,1718,2013,2025.858,1,1
"12297",2016,1718,2013,1223.136,1,1
"12298",2017,1718,2013,1754.839,1,1
"12299",2007,1719,2013,1578.927,1,0
"12300",2008,1719,2013,1217.507,1,0
"12301",2009,1719,2013,1852.774,1,0
"12302",2010,1719,2013,1479.745,1,0
"12303",2011,1719,2013,682.5576,1,0
"12304",2012,1719,2013,1160.543,1,0
"12305",2013,1719,2013,1803.342,1,1
"12306",2014,1719,2013,2235.838,1,1
"12307",2015,1719,2013,2101.569,1,1
"12308",2016,1719,2013,1489.375,1,1
"12309",2017,1719,2013,1800.067,1,1
"12310",2007,1720,2013,1493.169,1,0
"12311",2008,1720,2013,1332.798,1,0
"12312",2009,1720,2013,2106.483,1,0
"12313",2010,1720,2013,1516.838,1,0
"12314",2011,1720,2013,656.0122,1,0
"12315",2012,1720,2013,1232.006,1,0
"12316",2013,1720,2013,1954.5,1,1
"12317",2014,1720,2013,2133.494,1,1
"12318",2015,1720,2013,2015.411,1,1
"12319",2016,1720,2013,1188.531,1,1
"12320",2017,1720,2013,1588.612,1,1
"12321",2007,1721,2013,1455.123,1,0
"12322",2008,1721,2013,1345.461,1,0
"12323",2009,1721,2013,1713.682,1,0
"12324",2010,1721,2013,1450.133,1,0
"12325",2011,1721,2013,475.8544,1,0
"12326",2012,1721,2013,934.0261,1,0
"12327",2013,1721,2013,1799.059,1,1
"12328",2014,1721,2013,2141.382,1,1
"12329",2015,1721,2013,1866.64,1,1
"12330",2016,1721,2013,1332.784,1,1
"12331",2017,1721,2013,1507.508,1,1
"12332",2007,1722,2013,1531.881,1,0
"12333",2008,1722,2013,1511.323,1,0
"12334",2009,1722,2013,1726.446,1,0
"12335",2010,1722,2013,1461.975,1,0
"12336",2011,1722,2013,576.3872,1,0
"12337",2012,1722,2013,1167.417,1,0
"12338",2013,1722,2013,1721.043,1,1
"12339",2014,1722,2013,2111.593,1,1
"12340",2015,1722,2013,2026.126,1,1
"12341",2016,1722,2013,1443.06,1,1
"12342",2017,1722,2013,1819.64,1,1
"12343",2007,1723,2013,1505.967,1,0
"12344",2008,1723,2013,1552.914,1,0
"12345",2009,1723,2013,2021.703,1,0
"12346",2010,1723,2013,1296.527,1,0
"12347",2011,1723,2013,525.3135,1,0
"12348",2012,1723,2013,1126.139,1,0
"12349",2013,1723,2013,1588.874,1,1
"12350",2014,1723,2013,1979.486,1,1
"12351",2015,1723,2013,2122.176,1,1
"12352",2016,1723,2013,1343.036,1,1
"12353",2017,1723,2013,1979.154,1,1
"12354",2007,1724,2013,1786.177,1,0
"12355",2008,1724,2013,1516.026,1,0
"12356",2009,1724,2013,1721.917,1,0
"12357",2010,1724,2013,1364.557,1,0
"12358",2011,1724,2013,524.7052,1,0
"12359",2012,1724,2013,1252.547,1,0
"12360",2013,1724,2013,1815.113,1,1
"12361",2014,1724,2013,2210.605,1,1
"12362",2015,1724,2013,2212.128,1,1
"12363",2016,1724,2013,1413.277,1,1
"12364",2017,1724,2013,1812.538,1,1
"12365",2007,1725,2013,1588.009,1,0
"12366",2008,1725,2013,1504.075,1,0
"12367",2009,1725,2013,1750.178,1,0
"12368",2010,1725,2013,1673.636,1,0
"12369",2011,1725,2013,484.0419,1,0
"12370",2012,1725,2013,1300.457,1,0
"12371",2013,1725,2013,2131.354,1,1
"12372",2014,1725,2013,2283.972,1,1
"12373",2015,1725,2013,1755.427,1,1
"12374",2016,1725,2013,1229.676,1,1
"12375",2017,1725,2013,1907.722,1,1
"12376",2007,1726,2013,1426.637,1,0
"12377",2008,1726,2013,1179.632,1,0
"12378",2009,1726,2013,1799.153,1,0
"12379",2010,1726,2013,1369.435,1,0
"12380",2011,1726,2013,879.0791,1,0
"12381",2012,1726,2013,944.2061,1,0
"12382",2013,1726,2013,1705.03,1,1
"12383",2014,1726,2013,2343.749,1,1
"12384",2015,1726,2013,2089.212,1,1
"12385",2016,1726,2013,1094.324,1,1
"12386",2017,1726,2013,1724.841,1,1
"12387",2007,1727,2013,1432.855,1,0
"12388",2008,1727,2013,1403.08,1,0
"12389",2009,1727,2013,2119.251,1,0
"12390",2010,1727,2013,1571.017,1,0
"12391",2011,1727,2013,541.2712,1,0
"12392",2012,1727,2013,955.9321,1,0
"12393",2013,1727,2013,1797.128,1,1
"12394",2014,1727,2013,2237.814,1,1
"12395",2015,1727,2013,1886.292,1,1
"12396",2016,1727,2013,1353.389,1,1
"12397",2017,1727,2013,1826.672,1,1
"12398",2007,1728,2013,1483.158,1,0
"12399",2008,1728,2013,1201.094,1,0
"12400",2009,1728,2013,1982.761,1,0
"12401",2010,1728,2013,1526.326,1,0
"12402",2011,1728,2013,595.3489,1,0
"12403",2012,1728,2013,1214.5,1,0
"12404",2013,1728,2013,1707.487,1,1
"12405",2014,1728,2013,2278.894,1,1
"12406",2015,1728,2013,1932.805,1,1
"12407",2016,1728,2013,1214.49,1,1
"12408",2017,1728,2013,1540.275,1,1
"12409",2007,1729,2013,1740.775,1,0
"12410",2008,1729,2013,1571.873,1,0
"12411",2009,1729,2013,1970.148,1,0
"12412",2010,1729,2013,1304.962,1,0
"12413",2011,1729,2013,525.3729,1,0
"12414",2012,1729,2013,1192.392,1,0
"12415",2013,1729,2013,1829.45,1,1
"12416",2014,1729,2013,2136.253,1,1
"12417",2015,1729,2013,2069.675,1,1
"12418",2016,1729,2013,1135.49,1,1
"12419",2017,1729,2013,1648.336,1,1
"12420",2007,1730,2013,1539.509,1,0
"12421",2008,1730,2013,1171.819,1,0
"12422",2009,1730,2013,1877.44,1,0
"12423",2010,1730,2013,1472.618,1,0
"12424",2011,1730,2013,535.1094,1,0
"12425",2012,1730,2013,1067.254,1,0
"12426",2013,1730,2013,1930.303,1,1
"12427",2014,1730,2013,2136.491,1,1
"12428",2015,1730,2013,1901.231,1,1
"12429",2016,1730,2013,1420.895,1,1
"12430",2017,1730,2013,1497.88,1,1
"12431",2007,1731,2013,1394.91,1,0
"12432",2008,1731,2013,1541.679,1,0
"12433",2009,1731,2013,1707.15,1,0
"12434",2010,1731,2013,1354.648,1,0
"12435",2011,1731,2013,494.5135,1,0
"12436",2012,1731,2013,1270.594,1,0
"12437",2013,1731,2013,1652.09,1,1
"12438",2014,1731,2013,2062.343,1,1
"12439",2015,1731,2013,1819.643,1,1
"12440",2016,1731,2013,1353.674,1,1
"12441",2017,1731,2013,1633.085,1,1
"12442",2007,1732,2013,1583.778,1,0
"12443",2008,1732,2013,1232.601,1,0
"12444",2009,1732,2013,1816.36,1,0
"12445",2010,1732,2013,1619.476,1,0
"12446",2011,1732,2013,581.793,1,0
"12447",2012,1732,2013,1064.895,1,0
"12448",2013,1732,2013,1921.593,1,1
"12449",2014,1732,2013,2064.978,1,1
"12450",2015,1732,2013,1998.78,1,1
"12451",2016,1732,2013,1165.471,1,1
"12452",2017,1732,2013,1564.385,1,1
"12453",2007,1733,2013,1548.81,1,0
"12454",2008,1733,2013,1274.969,1,0
"12455",2009,1733,2013,1807.105,1,0
"12456",2010,1733,2013,1523.463,1,0
"12457",2011,1733,2013,651.0852,1,0
"12458",2012,1733,2013,1148.846,1,0
"12459",2013,1733,2013,1941.295,1,1
"12460",2014,1733,2013,2274.249,1,1
"12461",2015,1733,2013,1811.212,1,1
"12462",2016,1733,2013,1495.933,1,1
"12463",2017,1733,2013,1705.963,1,1
"12464",2007,1734,2013,1490.672,1,0
"12465",2008,1734,2013,1327.434,1,0
"12466",2009,1734,2013,1787.055,1,0
"12467",2010,1734,2013,1711.578,1,0
"12468",2011,1734,2013,553.8262,1,0
"12469",2012,1734,2013,1081.515,1,0
"12470",2013,1734,2013,1819.653,1,1
"12471",2014,1734,2013,2240.319,1,1
"12472",2015,1734,2013,1801.512,1,1
"12473",2016,1734,2013,1514.85,1,1
"12474",2017,1734,2013,1843.702,1,1
"12475",2007,1735,2013,1446.603,1,0
"12476",2008,1735,2013,1301.569,1,0
"12477",2009,1735,2013,1718.902,1,0
"12478",2010,1735,2013,1371.11,1,0
"12479",2011,1735,2013,635.4382,1,0
"12480",2012,1735,2013,1034.126,1,0
"12481",2013,1735,2013,1893.066,1,1
"12482",2014,1735,2013,2304.393,1,1
"12483",2015,1735,2013,1949.005,1,1
"12484",2016,1735,2013,1334.226,1,1
"12485",2017,1735,2013,1716.067,1,1
"12486",2007,1736,2013,1615.462,1,0
"12487",2008,1736,2013,1592.534,1,0
"12488",2009,1736,2013,1897.548,1,0
"12489",2010,1736,2013,1552.861,1,0
"12490",2011,1736,2013,797.1846,1,0
"12491",2012,1736,2013,1155.527,1,0
"12492",2013,1736,2013,1916.51,1,1
"12493",2014,1736,2013,2366.332,1,1
"12494",2015,1736,2013,1831.583,1,1
"12495",2016,1736,2013,1487.253,1,1
"12496",2017,1736,2013,1602.723,1,1
"12497",2007,1737,2013,1653.513,1,0
"12498",2008,1737,2013,1187.322,1,0
"12499",2009,1737,2013,1757.857,1,0
"12500",2010,1737,2013,1449.092,1,0
"12501",2011,1737,2013,394.1666,1,0
"12502",2012,1737,2013,1091.939,1,0
"12503",2013,1737,2013,1669.843,1,1
"12504",2014,1737,2013,1997.193,1,1
"12505",2015,1737,2013,2022.749,1,1
"12506",2016,1737,2013,1283.183,1,1
"12507",2017,1737,2013,1813.034,1,1
"12508",2007,1738,2013,1434.955,1,0
"12509",2008,1738,2013,1302.435,1,0
"12510",2009,1738,2013,1828.7,1,0
"12511",2010,1738,2013,1700.698,1,0
"12512",2011,1738,2013,387.1393,1,0
"12513",2012,1738,2013,1032.086,1,0
"12514",2013,1738,2013,1870.065,1,1
"12515",2014,1738,2013,2169.847,1,1
"12516",2015,1738,2013,1888.887,1,1
"12517",2016,1738,2013,1352.395,1,1
"12518",2017,1738,2013,1717.007,1,1
"12519",2007,1739,2013,1757.292,1,0
"12520",2008,1739,2013,1313.559,1,0
"12521",2009,1739,2013,1920.053,1,0
"12522",2010,1739,2013,1632.686,1,0
"12523",2011,1739,2013,575.5847,1,0
"12524",2012,1739,2013,1433.644,1,0
"12525",2013,1739,2013,1747.737,1,1
"12526",2014,1739,2013,2165.892,1,1
"12527",2015,1739,2013,1794.767,1,1
"12528",2016,1739,2013,1179.898,1,1
"12529",2017,1739,2013,1624.938,1,1
"12530",2007,1740,2013,1529.532,1,0
"12531",2008,1740,2013,1390.507,1,0
"12532",2009,1740,2013,1956.462,1,0
"12533",2010,1740,2013,1801.245,1,0
"12534",2011,1740,2013,519.9237,1,0
"12535",2012,1740,2013,1170.424,1,0
"12536",2013,1740,2013,1700.17,1,1
"12537",2014,1740,2013,1997.109,1,1
"12538",2015,1740,2013,2259.746,1,1
"12539",2016,1740,2013,1459.028,1,1
"12540",2017,1740,2013,1480.769,1,1
"12541",2007,1741,2013,1476.776,1,0
"12542",2008,1741,2013,1373.499,1,0
"12543",2009,1741,2013,1737.548,1,0
"12544",2010,1741,2013,1361.819,1,0
"12545",2011,1741,2013,446.0575,1,0
"12546",2012,1741,2013,1233.329,1,0
"12547",2013,1741,2013,1811.008,1,1
"12548",2014,1741,2013,2038.759,1,1
"12549",2015,1741,2013,1705.527,1,1
"12550",2016,1741,2013,1428.009,1,1
"12551",2017,1741,2013,1753.166,1,1
"12552",2007,1742,2013,1359.031,1,0
"12553",2008,1742,2013,1488.508,1,0
"12554",2009,1742,2013,1883.441,1,0
"12555",2010,1742,2013,1644.044,1,0
"12556",2011,1742,2013,704.002,1,0
"12557",2012,1742,2013,1006.559,1,0
"12558",2013,1742,2013,1673.188,1,1
"12559",2014,1742,2013,2388.419,1,1
"12560",2015,1742,2013,1767.383,1,1
"12561",2016,1742,2013,1513.221,1,1
"12562",2017,1742,2013,1865.528,1,1
"12563",2007,1743,2013,1601.195,1,0
"12564",2008,1743,2013,1321.05,1,0
"12565",2009,1743,2013,1719.641,1,0
"12566",2010,1743,2013,1412.358,1,0
"12567",2011,1743,2013,678.9297,1,0
"12568",2012,1743,2013,1373.432,1,0
"12569",2013,1743,2013,1763.241,1,1
"12570",2014,1743,2013,2067.689,1,1
"12571",2015,1743,2013,1943.715,1,1
"12572",2016,1743,2013,1187.225,1,1
"12573",2017,1743,2013,1476.543,1,1
"12574",2007,1744,2013,1680.329,1,0
"12575",2008,1744,2013,1070.85,1,0
"12576",2009,1744,2013,1802.84,1,0
"12577",2010,1744,2013,1616.257,1,0
"12578",2011,1744,2013,785.9299,1,0
"12579",2012,1744,2013,1031.382,1,0
"12580",2013,1744,2013,1680.771,1,1
"12581",2014,1744,2013,1988.085,1,1
"12582",2015,1744,2013,1877.051,1,1
"12583",2016,1744,2013,1151.632,1,1
"12584",2017,1744,2013,1910.098,1,1
"12585",2007,1745,2013,1631.516,1,0
"12586",2008,1745,2013,1543.802,1,0
"12587",2009,1745,2013,1875.708,1,0
"12588",2010,1745,2013,1636.495,1,0
"12589",2011,1745,2013,434.4514,1,0
"12590",2012,1745,2013,1159.933,1,0
"12591",2013,1745,2013,1681.138,1,1
"12592",2014,1745,2013,2070.461,1,1
"12593",2015,1745,2013,2049.964,1,1
"12594",2016,1745,2013,1458.112,1,1
